ReNummer,SummeNetto,MwStSatz,ZahlungsbetragBrutto,KdNr,Summenebenkosten,ReDatum,Zahlungsdatum
101869,138,7,147.66,79234,0,2024-11-26 00:00:00,2024-12-06 00:00:00
101868,13750,0,13750,10964,0,2024-11-26 00:00:00,2025-03-27 00:00:00
101867,25,7,26.75,73310,0,2024-11-26 00:00:00,2024-12-16 00:00:00
101866,300,0,300,78721,0,2024-11-30 00:00:00,2025-01-22 00:00:00
101865,75,7,80.25,79184,0,2024-11-30 00:00:00,2024-12-02 00:00:00
101864,2448,7,2619.36,72804,0,2024-11-30 00:00:00,2024-12-13 00:00:00
101863,5000,0,5000,80610,0,2024-11-30 00:00:00,2024-12-31 00:00:00
101862,130,7,139.1,20524,0,2024-11-26 00:00:00,2024-11-29 00:00:00
101861,500,0,500,80774,0,2024-11-26 00:00:00,2024-12-31 00:00:00
101860,80,0,80,11479,0,2024-11-26 00:00:00,2024-12-02 00:00:00
101859,104,7,111.28,80346,0,2024-11-26 00:00:00,2024-12-03 00:00:00
101858,875,0,875,79674,0,2024-11-29 00:00:00,2024-12-03 00:00:00
101857,2166.67,0,2166.67,80135,0,2024-11-30 00:00:00,2025-02-20 00:00:00
101856,3599,7,3850.93,20080,0,2024-11-26 00:00:00,2024-12-05 00:00:00
101855,6200,7,6634,12392,0,2024-11-26 00:00:00,2024-12-06 00:00:00
101854,74,7,79.18,12122,0,2024-10-31 00:00:00,2024-11-07 00:00:00
101853,296,7,316.72,12122,0,2024-10-31 00:00:00,2024-11-07 00:00:00
101852,203.5,7,217.75,12122,0,2024-10-31 00:00:00,2024-11-07 00:00:00
101851,1138.87,0,1138.87,10179,0,2024-11-26 00:00:00,2024-12-09 00:00:00
101850,37,7,39.59,10237,0,2024-10-31 00:00:00,2024-11-07 00:00:00
101849,111,7,118.77,10237,0,2024-10-31 00:00:00,2024-11-07 00:00:00
101848,29,7,31.03,10238,0,2024-11-22 00:00:00,2024-11-27 00:00:00
101847,29,7,31.03,10233,0,2024-11-22 00:00:00,2024-11-27 00:00:00
101846,29,7,31.03,10233,0,2024-11-22 00:00:00,2024-11-27 00:00:00
101845,29,7,31.03,10233,0,2024-11-22 00:00:00,2024-11-27 00:00:00
101844,360,7,385.2,12516,0,2024-11-25 00:00:00,2024-11-28 00:00:00
101843,300,0,0,80906,0,2024-11-25 00:00:00,NULL
101842,375,0,375,81151,0,2024-11-25 00:00:00,2024-11-26 00:00:00
101841,29.99,0,29.99,72851,0,2024-11-25 00:00:00,2025-02-05 00:00:00
101840,249,7,266.43,80739,0,2024-11-25 00:00:00,2024-12-13 00:00:00
101839,95.91,0,95.91,79829,0,2024-11-25 00:00:00,2025-02-24 00:00:00
101838,800,7,856,79041,0,2024-11-25 00:00:00,2024-12-16 00:00:00
101837,431.65,0,413.72,79945,17.84,2024-11-25 00:00:00,2025-01-15 00:00:00
101836,1680,0,1680,81137,0,2024-11-25 00:00:00,2024-12-06 00:00:00
101835,360.56,0,360.56,80318,0,2024-11-25 00:00:00,2025-01-17 00:00:00
101834,600.93,0,582.06,80318,18.87,2024-11-25 00:00:00,2025-01-17 00:00:00
101833,105,7,112.35,10249,0,2024-11-25 00:00:00,2024-12-06 00:00:00
101832,158,7,169.06,50450,0,2024-11-25 00:00:00,2024-12-13 00:00:00
101831,30,7,32.1,10249,0,2024-11-22 00:00:00,2024-12-06 00:00:00
101830,420.2,0,404.59,81147,15.61,2024-11-22 00:00:00,2024-12-03 00:00:00
101829,280,7,299.6,20251,0,2024-10-31 00:00:00,2024-11-12 00:00:00
101828,281.16,7,300.84,20115,0,2024-11-12 00:00:00,2024-11-14 00:00:00
101827,900,7,963,10275,0,2024-10-31 00:00:00,2024-11-19 00:00:00
101826,70,7,74.9,70875,0,2024-11-21 00:00:00,2024-12-13 00:00:00
101825,1447.32,0,1447.32,30239,0,2024-11-21 00:00:00,2024-11-14 00:00:00
101824,720,7,770.4,20658,0,2024-11-20 00:00:00,2024-11-28 00:00:00
101823,222.1,0,222.1,79505,0,2024-11-20 00:00:00,2024-11-15 00:00:00
101822,323,7,345.61,81153,0,2024-11-20 00:00:00,2024-11-28 00:00:00
101821,280,0,280,73295,0,2024-11-20 00:00:00,2024-12-05 00:00:00
101820,94.71,0,0,10696,0,2024-11-20 00:00:00,NULL
101819,1073,7,1148.11,79666,0,2024-11-20 00:00:00,2024-11-20 00:00:00
101818,90,7,96.3,10231,0,2024-11-20 00:00:00,2024-11-20 00:00:00
101817,162.05,0,0,20651,0,2024-11-20 00:00:00,NULL
101816,825,0,783.75,78568,41.25,2024-11-20 00:00:00,2024-12-12 00:00:00
101815,1409.1,0,1268.19,78567,140.91,2024-11-20 00:00:00,2025-03-24 00:00:00
101814,504.6,0,504.6,78566,0,2024-11-20 00:00:00,2024-12-12 00:00:00
101813,2000,0,2000,78756,0,2024-11-19 00:00:00,2024-12-03 00:00:00
101812,2392.4,0,2392.4,12209,0,2024-11-19 00:00:00,2025-02-26 00:00:00
101811,3112.03,0,3112.03,78911,0,2024-11-19 00:00:00,2024-12-27 00:00:00
101810,75,7,80.25,75103,0,2024-11-19 00:00:00,2024-11-22 00:00:00
101809,4825.9,0,4825.9,78042,0,2024-11-19 00:00:00,2024-12-19 00:00:00
101808,316,7,338.12,10207,0,2024-11-19 00:00:00,2024-11-21 00:00:00
101807,1530,7,0,30218,0,2024-11-19 00:00:00,NULL
101806,1120,7,1198.4,72493,0,2024-11-18 00:00:00,2024-12-04 00:00:00
101805,448,7,479.36,72493,0,2024-11-18 00:00:00,2024-12-04 00:00:00
101804,2548,7,2726.36,72493,0,2024-11-18 00:00:00,2024-12-02 00:00:00
101803,868,7,928.76,72493,0,2024-11-18 00:00:00,2024-12-13 00:00:00
101802,1190,7,1273.3,72493,0,2024-11-18 00:00:00,2024-12-02 00:00:00
101801,1050,7,1123.5,72493,0,2024-11-18 00:00:00,2024-12-02 00:00:00
101800,28,7,29.96,72493,0,2024-11-18 00:00:00,2024-12-02 00:00:00
101799,1204,7,1288.28,72493,0,2024-10-31 00:00:00,2024-11-26 00:00:00
101798,1050,7,1123.5,72493,0,2024-10-31 00:00:00,2024-12-23 00:00:00
101797,2016,7,2157.12,72493,0,2024-10-31 00:00:00,2024-11-29 00:00:00
101796,994,7,1063.58,72493,0,2024-10-31 00:00:00,2024-12-13 00:00:00
101795,1162,7,1243.34,72493,0,2024-10-31 00:00:00,2024-11-29 00:00:00
101794,1176,7,928.76,72493,0,2024-10-31 00:00:00,2024-11-26 00:00:00
101793,98,7,29.96,72493,0,2024-10-31 00:00:00,2024-11-26 00:00:00
101792,246.96,0,0,10990,0,2024-11-18 00:00:00,NULL
101791,2214.99,0,2205.62,78911,9.37,2024-11-18 00:00:00,2024-12-27 00:00:00
101790,279,0,279,79279,0,2024-10-31 00:00:00,2024-12-02 00:00:00
101789,8250,7,8827.5,20005,0,2024-11-18 00:00:00,2024-11-27 00:00:00
101788,3475.94,0,3481.42,77513,-5.48,2024-11-18 00:00:00,2024-12-05 00:00:00
101787,1650,0,1650,78281,0,2024-11-18 00:00:00,2024-12-24 00:00:00
101786,37250,0,37250,78576,0,2024-11-18 00:00:00,2024-11-19 00:00:00
101785,1590,0,1590,80048,0,2024-11-18 00:00:00,2024-12-09 00:00:00
101784,1440,0,1440,71984,0,2024-11-18 00:00:00,2024-12-06 00:00:00
101783,216,7,231.12,10207,0,2024-11-18 00:00:00,2024-11-21 00:00:00
101782,72,7,77.04,10207,0,2024-11-18 00:00:00,2024-11-21 00:00:00
101781,7896.42,0,7505.23,79705,391.19,2024-11-18 00:00:00,2024-12-24 00:00:00
101780,360,7,385.2,20288,0,2024-11-15 00:00:00,2024-11-18 00:00:00
101779,216,7,231.12,20288,0,2024-11-15 00:00:00,2024-11-18 00:00:00
101778,360,7,385.2,20524,0,2024-11-15 00:00:00,2024-11-20 00:00:00
101777,20,7,21.4,11302,0,2024-10-31 00:00:00,2024-11-14 00:00:00
101776,60,7,64.2,73247,0,2024-10-31 00:00:00,2024-11-13 00:00:00
101775,280,0,271.24,80348,8.76,2024-11-14 00:00:00,2024-11-27 00:00:00
101774,11040,7,11812.8,73310,0,2024-11-14 00:00:00,2024-12-06 00:00:00
101773,10491,7,11225.37,20005,0,2024-11-07 00:00:00,2024-11-14 00:00:00
101772,295,7,315.65,80669,0,2024-11-13 00:00:00,2024-11-25 00:00:00
101771,180,7,192.6,10411,0,2024-11-04 00:00:00,2024-11-05 00:00:00
101770,2460,0,2460,78281,0,2024-11-13 00:00:00,2024-12-16 00:00:00
101769,760,0,760,79722,0,2024-11-13 00:00:00,2024-11-15 00:00:00
101768,1280.47,0,1280.47,20943,0,2024-11-13 00:00:00,2024-11-11 00:00:00
101767,2250,7,2407.5,10813,0,2024-06-30 00:00:00,2024-06-06 00:00:00
101766,180.03,0,167.19,81070,12.84,2024-11-13 00:00:00,2024-12-16 00:00:00
101765,1200,0,1175.36,80965,24.64,2024-11-13 00:00:00,2025-02-10 00:00:00
101764,300,0,300,78775,0,2024-11-13 00:00:00,2024-11-27 00:00:00
101763,750,0,750,80188,0,2024-11-13 00:00:00,2024-11-22 00:00:00
101762,750,0,750,80188,0,2024-11-13 00:00:00,2024-11-20 00:00:00
101761,1500,0,1500,80188,0,2024-11-13 00:00:00,2024-11-20 00:00:00
101760,1500,0,1500,80528,0,2024-11-13 00:00:00,2024-12-02 00:00:00
101759,959.91,0,960.85,80242,0.94,2024-11-13 00:00:00,2024-12-04 00:00:00
101758,160,7,171.2,10757,0,2024-11-13 00:00:00,2024-11-19 00:00:00
101757,3480,0,3480,79806,0,2024-11-13 00:00:00,2024-11-28 00:00:00
101756,3600,7,3852,79691,0,2024-11-13 00:00:00,2025-01-02 00:00:00
101755,150,0,150,75903,0,2024-11-13 00:00:00,2024-12-17 00:00:00
101754,2625,0,2615,78771,10,2024-11-15 00:00:00,2025-01-02 00:00:00
101753,495,7,529.65,79476,0,2024-11-13 00:00:00,2024-12-09 00:00:00
101752,275,7,294.25,79482,0,2024-11-13 00:00:00,2024-12-05 00:00:00
101751,390.3,0,390.3,78691,0,2024-11-13 00:00:00,2024-12-09 00:00:00
101750,1500,0,1500,10250,0,2024-11-13 00:00:00,2024-11-25 00:00:00
101749,300,7,321,78563,0,2024-11-13 00:00:00,2024-11-14 00:00:00
101748,339,7,362.73,20985,0,2024-11-13 00:00:00,2024-12-05 00:00:00
101747,2550,0,2550,78281,0,2024-11-13 00:00:00,2024-12-16 00:00:00
101746,240,7,256.8,78338,0,2024-11-13 00:00:00,2024-11-18 00:00:00
101745,500,7,535,10794,0,2024-11-13 00:00:00,2024-11-25 00:00:00
101744,650,7,695.5,21119,0,2024-11-13 00:00:00,2024-11-21 00:00:00
101743,1375,7,1471.25,21074,0,2024-11-13 00:00:00,2024-12-19 00:00:00
101742,458.33,7,490.41,20782,0,2024-11-13 00:00:00,2024-12-27 00:00:00
101741,848,7,907.36,79666,0,2024-11-13 00:00:00,2024-11-13 00:00:00
101740,680,7,727.6,10311,0,2024-11-13 00:00:00,2024-11-28 00:00:00
101739,192,7,205.44,10231,0,2024-11-13 00:00:00,2024-11-13 00:00:00
101738,348,7,372.36,75097,0,2024-11-13 00:00:00,2024-11-13 00:00:00
101737,1000,0,1000,10251,0,2024-11-13 00:00:00,2024-12-12 00:00:00
101736,150,0,0,10677,0,2024-11-13 00:00:00,NULL
101735,485,0,485,78016,0,2024-11-13 00:00:00,2024-11-21 00:00:00
101734,3700,7,3959,75176,0,2024-11-13 00:00:00,2024-11-22 00:00:00
101733,1200,7,1284,77869,0,2024-11-13 00:00:00,2025-01-10 00:00:00
101732,500,7,535,75665,0,2024-11-13 00:00:00,2024-11-28 00:00:00
101731,600,7,642,12289,0,2024-11-13 00:00:00,2024-11-25 00:00:00
101730,80,0,80,81141,0,2024-11-13 00:00:00,2024-11-15 00:00:00
101729,3000,7,3210,30082,0,2024-11-13 00:00:00,2024-11-25 00:00:00
101728,11500,7,12305,30082,0,2024-11-13 00:00:00,2024-11-28 00:00:00
101727,300,7,321,12572,0,2024-11-13 00:00:00,2024-11-28 00:00:00
101726,5700,0,5700,12386,0,2024-11-13 00:00:00,2024-11-25 00:00:00
101725,2000,7,2140,73287,0,2024-11-13 00:00:00,2024-11-28 00:00:00
101724,2000,7,0,12407,0,2024-11-13 00:00:00,NULL
101723,750,7,802.5,20996,0,2024-11-13 00:00:00,2024-11-18 00:00:00
101722,750,7,802.5,10256,0,2024-11-13 00:00:00,2024-12-02 00:00:00
101721,2988,7,3197.16,77940,0,2024-11-13 00:00:00,2024-11-25 00:00:00
101720,479.94,0,469,80442,10.94,2024-11-12 00:00:00,2024-11-15 00:00:00
101719,144,0,139.51,79945,4.49,2024-11-12 00:00:00,2024-12-18 00:00:00
101718,420,0,413.1,80698,6.9,2024-11-12 00:00:00,2024-11-20 00:00:00
101717,612,7,654.84,20908,0,2024-10-31 00:00:00,2024-11-13 00:00:00
101716,80,7,85.6,10369,0,2024-11-06 00:00:00,2024-11-08 00:00:00
101715,2250,7,2407.5,10813,0,2024-10-31 00:00:00,2024-11-06 00:00:00
101714,20,7,21.4,10509,0,2024-10-31 00:00:00,2024-11-07 00:00:00
101713,26,7,27.82,10509,0,2024-10-29 00:00:00,2024-11-07 00:00:00
101712,80,7,85.6,12672,0,2024-11-07 00:00:00,2024-11-08 00:00:00
101711,687,7,735.09,10060,0,2024-11-07 00:00:00,2024-11-07 00:00:00
101710,90,7,96.3,10246,0,2024-11-08 00:00:00,2024-11-11 00:00:00
101709,288,7,308.16,20137,0,2024-11-11 00:00:00,2024-11-14 00:00:00
101708,18,7,19.26,20137,0,2024-11-11 00:00:00,2024-11-14 00:00:00
101707,918,7,982.26,20213,0,2024-11-08 00:00:00,2024-11-11 00:00:00
101706,400,7,428,12020,0,2024-11-15 00:00:00,2024-11-27 00:00:00
101705,1900,7,2033,20213,0,2024-11-15 00:00:00,2024-12-05 00:00:00
101704,2000,7,2140,10838,0,2024-11-15 00:00:00,2024-11-25 00:00:00
101703,350,7,374.5,10383,0,2024-11-15 00:00:00,2024-11-27 00:00:00
101702,2950,7,3156.5,20038,0,2024-11-15 00:00:00,2024-11-20 00:00:00
101701,0,7,0,80346,0,2024-11-12 00:00:00,NULL
101700,208,0,208,79348,0,2024-11-12 00:00:00,2025-02-07 00:00:00
101699,8500,7,9095,20608,0,2024-11-15 00:00:00,2024-11-20 00:00:00
101698,200,0,200,73250,0,2024-11-15 00:00:00,2024-11-29 00:00:00
101697,2200,0,2200,30137,0,2024-11-15 00:00:00,2024-11-22 00:00:00
101696,1325,7,1417.75,10905,0,2024-11-15 00:00:00,2024-12-04 00:00:00
101695,200,7,214,20020,0,2024-11-15 00:00:00,2024-11-19 00:00:00
101694,3500,7,3745,20020,0,2024-11-15 00:00:00,2024-11-19 00:00:00
101693,2000,7,2140,11190,0,2024-11-15 00:00:00,2024-11-21 00:00:00
101692,8.02,0,8.02,80244,0,2024-11-11 00:00:00,2025-01-29 00:00:00
101691,1711.2,0,1711.2,11250,0,2024-11-12 00:00:00,2024-11-26 00:00:00
101690,230,0,230,30217,0,2024-11-12 00:00:00,2024-11-27 00:00:00
101689,218.6,0,207.67,20585,10.93,2024-11-12 00:00:00,2024-12-20 00:00:00
101688,58500,0,58500,79083,0,2024-11-12 00:00:00,2024-11-12 00:00:00
101687,1000,0,1000,71984,0,2024-11-12 00:00:00,2024-11-28 00:00:00
101686,2720,7,2910.4,30218,0,2024-11-11 00:00:00,2024-12-19 00:00:00
101685,150,0,150,78814,0,2024-11-11 00:00:00,2024-11-28 00:00:00
101684,2045,7,2188.15,30218,0,2024-11-11 00:00:00,2024-12-19 00:00:00
101683,790,7,845.3,11189,0,2024-11-11 00:00:00,2024-11-18 00:00:00
101682,210,7,224.7,11535,0,2024-11-11 00:00:00,2024-11-21 00:00:00
101681,931,0,931,80008,0,2024-11-11 00:00:00,2024-11-12 00:00:00
101680,1057.22,0,1004.36,11525,52.86,2024-11-11 00:00:00,2024-11-28 00:00:00
101679,3151,0,3151,79803,0,2024-11-15 00:00:00,2024-11-29 00:00:00
101678,240,0,240,80518,0,2024-11-08 00:00:00,2024-11-22 00:00:00
101677,420,0,420,80843,0,2024-11-08 00:00:00,2024-11-29 00:00:00
101676,1682.63,0,1666.24,80876,16.39,2024-11-08 00:00:00,2024-11-15 00:00:00
101675,333.33,0,333.33,80875,0,2024-11-08 00:00:00,2024-12-05 00:00:00
101674,1000,0,1000,80837,0,2024-11-08 00:00:00,2024-11-25 00:00:00
101673,625,0,625,80562,0,2024-11-08 00:00:00,2024-11-18 00:00:00
101672,1050,0,1050,80598,0,2024-11-08 00:00:00,2024-11-20 00:00:00
101671,2917,0,2917,79222,0,2024-11-08 00:00:00,2025-02-27 00:00:00
101670,139.26,0,136.67,80493,2.59,2024-11-08 00:00:00,2024-11-28 00:00:00
101669,642,0,642,80201,0,2025-02-10 00:00:00,2025-03-25 00:00:00
101668,292,0,292,79631,0,2024-11-08 00:00:00,2024-11-18 00:00:00
101667,1067.69,0,1081.96,79497,-14.27,2024-11-08 00:00:00,2024-11-14 00:00:00
101666,240,0,240,79046,0,2024-11-08 00:00:00,2024-11-11 00:00:00
101665,1531.91,0,1480.56,79705,51.35,2024-11-08 00:00:00,2024-12-10 00:00:00
101664,1253.38,0,1211.28,79705,42.1,2024-11-08 00:00:00,2024-12-10 00:00:00
101663,1183.75,0,1143.97,79705,39.78,2024-11-08 00:00:00,2024-12-10 00:00:00
101662,150,0,145.17,81133,4.83,2024-11-08 00:00:00,2024-11-12 00:00:00
101661,300,0,300,78721,0,2024-11-07 00:00:00,2024-12-04 00:00:00
101660,300,0,300,78721,0,2024-11-07 00:00:00,2024-12-04 00:00:00
101659,5000,7,5350,75641,0,2024-11-07 00:00:00,2024-11-26 00:00:00
101658,280,7,299.6,11981,0,2024-11-06 00:00:00,2024-11-08 00:00:00
101657,8574,7,9174.18,75641,0,2024-11-07 00:00:00,2024-11-26 00:00:00
101656,90,7,96.3,20018,0,2024-11-07 00:00:00,2024-11-08 00:00:00
101655,30,0,30,78279,0,2024-11-07 00:00:00,2024-11-05 00:00:00
101654,29,0,29,78107,0,2024-08-31 00:00:00,2024-08-31 00:00:00
101653,3338,7,3571.66,78107,0,2024-08-31 00:00:00,2024-08-31 00:00:00
101652,60,7,64.2,20197,0,2024-11-07 00:00:00,2024-11-08 00:00:00
101651,54,7,57.78,10292,0,2024-11-07 00:00:00,2024-11-08 00:00:00
101650,508,7,543.56,10292,0,2024-11-07 00:00:00,2024-11-08 00:00:00
101649,1426.94,0,1426.94,75564,0,2024-11-07 00:00:00,2024-10-31 00:00:00
101648,75,7,80.25,20893,0,2024-10-31 00:00:00,2024-11-11 00:00:00
101647,100,7,107,10495,0,2024-11-06 00:00:00,2024-11-07 00:00:00
101646,1500,19,1785,40003,0,2024-10-31 00:00:00,2024-11-13 00:00:00
101645,7443.97,19,8858.32,40003,0,2024-10-31 00:00:00,2024-11-13 00:00:00
101644,70,0,70,20348,0,2024-11-07 00:00:00,2024-11-14 00:00:00
101643,2669.9,0,2668.92,21048,0.98,2024-11-06 00:00:00,2024-11-22 00:00:00
101642,60,7,64.2,10375,0,2024-10-31 00:00:00,2024-11-05 00:00:00
101641,120,7,128.4,20485,0,2024-10-31 00:00:00,2024-11-05 00:00:00
101640,126,7,134.82,10775,0,2024-11-05 00:00:00,2024-11-06 00:00:00
101639,60,0,60,80917,0,2024-11-06 00:00:00,2024-12-11 00:00:00
101638,977,0,977,10179,0,2024-11-06 00:00:00,2024-12-09 00:00:00
101637,1300,0,1300,80008,0,2024-11-06 00:00:00,2024-11-12 00:00:00
101636,784,7,838.88,79666,0,2024-11-06 00:00:00,2024-11-06 00:00:00
101635,76.7,7,82.07,20122,0,2024-11-06 00:00:00,2024-11-07 00:00:00
101634,5,7,5.35,10669,0,2024-11-04 00:00:00,2024-11-05 00:00:00
101633,425,7,454.75,80578,0,2024-11-06 00:00:00,2024-11-13 00:00:00
101632,90,7,96.3,80771,0,2024-11-06 00:00:00,2024-11-07 00:00:00
101631,210,7,224.7,80638,0,2024-11-06 00:00:00,2024-11-08 00:00:00
101630,3984,7,4262.88,11104,0,2024-11-06 00:00:00,2024-11-07 00:00:00
101629,450,7,481.5,10383,0,2024-11-01 00:00:00,2024-11-04 00:00:00
101628,621,7,664.47,77192,0,2024-11-06 00:00:00,2024-11-11 00:00:00
101627,910,7,973.7,20348,0,2024-11-06 00:00:00,2024-11-15 00:00:00
101626,650,0,650,78956,0,2024-11-06 00:00:00,2024-11-19 00:00:00
101625,65.4,0,65.4,78107,0,2024-07-31 00:00:00,2024-07-31 00:00:00
101624,29,0,29,78107,0,2024-07-31 00:00:00,2024-07-31 00:00:00
101623,1344,7,1438.08,78107,0,2024-07-31 00:00:00,2024-07-31 00:00:00
101622,500,0,500,72851,0,2024-11-05 00:00:00,2024-11-20 00:00:00
101621,2260,7,2418.2,72880,0,2024-11-05 00:00:00,2024-11-14 00:00:00
101620,1600,0,1600,79591,0,2024-11-05 00:00:00,2024-11-29 00:00:00
101619,375,0,375,81116,0,2024-11-05 00:00:00,2024-11-07 00:00:00
101618,300,7,321,11104,0,2024-11-05 00:00:00,2024-11-07 00:00:00
101617,172,7,0,20361,0,2024-11-05 00:00:00,NULL
101616,29,7,31.03,10233,0,2024-10-31 00:00:00,2024-11-06 00:00:00
101615,321.46,0,321.46,78962,0,2024-11-05 00:00:00,2024-11-07 00:00:00
101614,58,7,62.06,10238,0,2024-10-31 00:00:00,2024-11-06 00:00:00
101613,142.96,0,139.75,79945,3.21,2024-11-05 00:00:00,2024-12-11 00:00:00
101612,3730,7,3991.1,20020,0,2024-10-31 00:00:00,2024-11-12 00:00:00
101611,2400,0,2348.5,79415,51.5,2024-11-04 00:00:00,2024-12-04 00:00:00
101610,700,0,700,80918,0,2024-11-04 00:00:00,2025-02-17 00:00:00
101609,1500,0,1500,80847,0,2024-11-04 00:00:00,2025-01-29 00:00:00
101608,500,7,535,80531,0,2024-11-04 00:00:00,2025-01-16 00:00:00
101607,45,7,48.15,75685,0,2024-11-04 00:00:00,2024-11-12 00:00:00
101606,37550,0,37842.17,78962,-292.17,2024-11-04 00:00:00,2024-11-07 00:00:00
101605,3450,7,3691.5,20020,0,2024-11-04 00:00:00,2024-11-12 00:00:00
101604,94.5,7,101.12,20843,0,2024-11-04 00:00:00,2024-11-18 00:00:00
101603,375,7,401.25,20843,0,2024-11-04 00:00:00,2024-11-28 00:00:00
101602,145,0,145,81044,0,2024-11-04 00:00:00,2024-11-08 00:00:00
